"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Searchresult","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Tagflame","Secondary 1","Secondary 2","Phonenumber","Startorder","Startorder_link","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=170&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/7OqxqEgq-4qR0Dn-dBcOYQ/90s.jpg","Pete's Sunset Grille","https://www.yelp.com/biz/petes-sunset-grille-huntington-beach","178.","Pete’s Sunset Grille","https://www.yelp.com/biz/petes-sunset-grille-huntington-beach","83 reviews","$$","American (Traditional), Bars","American (Traditional); Bars","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=tradamerican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bars","","21500 Pacific Coast Hwy","Huntington Beach, CA 92648","(714) 845-4775","","","https://s3-media1.fl.yelpcdn.com/photo/wTQbOYvkotprR15lRBHzKQ/30s.jpg","Ashley R.","https://www.yelp.com/user_details?userid=uvxrjsR-jzu4ZkNrJ-gsOA","The food was really good! Menu is pretty limited though so if you have picky eaters, this may not be for you. A little on the pricey side, though I think that's the theme here.…","read more","https://www.yelp.com/biz/petes-sunset-grille-huntington-beach?hrid=ww6S-0ThD1jpJjmEnhKy8g"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=170&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/Phimne5JOYNIx1PNsU7Klg/90s.jpg","Fiesta Grill 2","https://www.yelp.com/biz/fiesta-grill-2-huntington-beach","179.","Fiesta Grill 2","https://www.yelp.com/biz/fiesta-grill-2-huntington-beach","180 reviews","$","Mexican, Tex-Mex","Mexican; Tex-Mex","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=tex-mex","","19484 Beach Blvd","Huntington Beach, CA 92648","(714) 968-0777","","","https://s3-media2.fl.yelpcdn.com/photo/txoi1hBPOZfyuL_TV1x3iQ/30s.jpg","Samantha Z.","https://www.yelp.com/user_details?userid=FL6itlP7d5CLzHjG1SSx8g","Ideal restaurant for a quick yet incredibly delicious bite out! If you don't have to time to go to a restaurant but don't want fast food then here is the place to come! It takes…","read more","https://www.yelp.com/biz/fiesta-grill-2-huntington-beach?hrid=HiZMkChLrwcaIZCwAYxsYg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=170&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/-pedFpk-RLOvDsHWpQRiZQ/90s.jpg","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-huntington-beach","180.","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-huntington-beach","353 reviews","$","Burgers, Fast Food","Burgers; Fast Food","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=burgers; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=hotdogs","","18062 Beach Blvd","Huntington Beach, CA 92648","(800) 786-1000","","","https://s3-media2.fl.yelpcdn.com/photo/DXnG6ZWBsrMH1yulJs7wVw/30s.jpg","Karen C.","https://www.yelp.com/user_details?userid=QkN_m-f8O2KWC0IoL8os-Q","Who doesn't Love In N Out? I've been many times since it's the closest one to my house. The line for In N Out is always crazy, but the layout for the drive thru at this location…","read more","https://www.yelp.com/biz/in-n-out-burger-huntington-beach?hrid=8TwdYseGkKcPoO0za51E_g"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=180&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/nVLdKbwSFnntkZG2sX6WQw/90s.jpg","Pizza Lounge","https://www.yelp.com/biz/pizza-lounge-huntington-beach","181.","Pizza Lounge","https://www.yelp.com/biz/pizza-lounge-huntington-beach","462 reviews","$$","Pizza, Italian, American (New)","Pizza; Italian; American (New)","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=newamerican","","301 Main St","Huntington Beach, CA 92648","(714) 374-0200","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=180&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/NM6TMeZYqtJ7F3NwsO63kw/90s.jpg","The Cheesecake Factory","https://www.yelp.com/biz/the-cheesecake-factory-huntington-beach","182.","The Cheesecake Factory","https://www.yelp.com/biz/the-cheesecake-factory-huntington-beach","828 reviews","$$","American (New), Desserts, American (Traditional)","American (New); Desserts; American (Traditional)","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=desserts; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=tradamerican","","7871 Edinger Avenue","Huntington Beach, CA 92647","(714) 889-1500","","","https://s3-media3.fl.yelpcdn.com/photo/T16592QVOZ64BqYSUp5pIA/30s.jpg","Song L.","https://www.yelp.com/user_details?userid=afX0vNK_FZ_v0KG4YFKdZw","I frequent this specific location mainly for to-go orders.   Something about their miso salmon.... I can never get enough of it. Also the bread and butter that they offer as a…","read more","https://www.yelp.com/biz/the-cheesecake-factory-huntington-beach?hrid=M759IU8rq9P7UytCYS3p-g"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=180&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/ZN3pUDfmSPhLqCouw2bH2g/90s.jpg","Fiesta Grill & Catering","https://www.yelp.com/biz/fiesta-grill-and-catering-huntington-beach","183.","Fiesta Grill & Catering","https://www.yelp.com/biz/fiesta-grill-and-catering-huntington-beach","340 reviews","$","Mexican, Desserts","Mexican; Desserts","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=desserts","","418 17th St","Huntington Beach, CA 92648","(714) 969-7689","","","https://s3-media3.fl.yelpcdn.com/photo/P_qaodUP-FF5WGHlhiTliQ/30s.jpg","Trisha B.","https://www.yelp.com/user_details?userid=RQMCzUtbmmysYckaTKjd8A","Believe the hype!  Pros: OK so the food is phenomenal.  Great chips and salsa.  Wet bean and cheese burrito was outstanding!  I also ordered the beef taquitos which came with…","read more","https://www.yelp.com/biz/fiesta-grill-and-catering-huntington-beach?hrid=Adr4IJFK0D7brNRpfz2DKw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=180&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/O8HOvSZMXVB8SBw2C78ukg/90s.jpg","Eat At Joe's","https://www.yelp.com/biz/eat-at-joes-huntington-beach","184.","Eat At Joe’s","https://www.yelp.com/biz/eat-at-joes-huntington-beach","164 reviews","$","American (New)","American (New)","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=newamerican","","7120 Edinger Ave","Huntington Beach, CA 92647","(714) 842-9440","","","https://s3-media4.fl.yelpcdn.com/photo/Dp_EhwLdo4pi8EJLRCRWVw/30s.jpg","Julie L.","https://www.yelp.com/user_details?userid=AJAvfDam8JfB9jKmZSELig","I tired this place for the first time tonight. It was amazing and was more than I expected. The place was super crowded but we found a table and we were quickly approached. Our food…","read more","https://www.yelp.com/biz/eat-at-joes-huntington-beach?hrid=n40UaCSVtR4FuJEw4GzTTw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=180&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/FUZruRrBhOZej44xGwql4Q/90s.jpg","The Loft","https://www.yelp.com/biz/the-loft-huntington-beach","185.","The Loft","https://www.yelp.com/biz/the-loft-huntington-beach","199 reviews","$","Hawaiian","Hawaiian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=hawaiian","","7862 Warner Ave","Huntington Beach, CA 92647","(714) 842-2911","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=180&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/f0Nrny51ynthP71nc-x5UQ/90s.jpg","Deli-Licious","https://www.yelp.com/biz/deli-licious-huntington-beach","186.","Deli-Licious","https://www.yelp.com/biz/deli-licious-huntington-beach","612 reviews","$","Delis, Sandwiches","Delis; Sandwiches","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=delis; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sandwiches","","16582 Gothard St","Huntington Beach, CA 92647","(714) 841-2435","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=180&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/Ytu--H6RgZN_3nf7rctxuA/90s.jpg","The Coffee Tale","https://www.yelp.com/biz/the-coffee-tale-huntington-beach-2","187.","The Coffee Tale","https://www.yelp.com/biz/the-coffee-tale-huntington-beach-2","309 reviews","$","Coffee & Tea, Cafes","Coffee & Tea; Cafes","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=coffee; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=cafes","","7561 Center Ave","Huntington Beach, CA 92647","(714) 875-8253","","","https://s3-media3.fl.yelpcdn.com/photo/mHMc-X4DIV81BIS4Ll-5wg/30s.jpg","Hayley G.","https://www.yelp.com/user_details?userid=aQPsZsh24fX1RcWujrhHNQ","I love Mom and Pop coffee shops! This place had the attention to detail, quality, and craftsmanship that I adore and look for. It had personality but a clear focus on where their…","read more","https://www.yelp.com/biz/the-coffee-tale-huntington-beach-2?hrid=W7B43hDXzB3lrSlly303qw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=180&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/Ja7Kix-7pRz3Rn5QITRf5w/90s.jpg","El Chavito Taco Truck","https://www.yelp.com/biz/el-chavito-taco-truck-huntington-beach","188.","El Chavito Taco Truck","https://www.yelp.com/biz/el-chavito-taco-truck-huntington-beach","342 reviews","$","Mexican, Food Trucks","Mexican; Food Trucks","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=foodtrucks","","Huntington Beach, CA 92647","","(714) 597-3925","","","https://s3-media2.fl.yelpcdn.com/photo/LUWD0OXPERSdCy33quUeWQ/30s.jpg","Coleton R.","https://www.yelp.com/user_details?userid=sDFdbQr0rBxzHhbeKV39Jw","Been coming here for nearly 7 years! Great customer service the guy running it is always in a good mood. I got the hamburgers and I know that it might sound weird but the hamburgers…","read more","https://www.yelp.com/biz/el-chavito-taco-truck-huntington-beach?hrid=k6hRPdHQ6szsKwlfHKHDUA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=180&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/tT7dqACEoiZpMVz2EcGw_g/90s.jpg","John's Philly Grille","https://www.yelp.com/biz/johns-philly-grille-huntington-beach-2","189.","John’s Philly Grille","https://www.yelp.com/biz/johns-philly-grille-huntington-beach-2","339 reviews","$","Sandwiches","Sandwiches","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sandwiches","","16061 Goldenwest St","Huntington Beach, CA 92647","(714) 841-1513","","","https://s3-media3.fl.yelpcdn.com/photo/tfKe13wwvdj06Zq4syBthA/30s.jpg","Kalani K.","https://www.yelp.com/user_details?userid=isE7Zu_6rVCfuO4f4_OiTA","I've had the best of the best that Philly has to offer... to bad for them out on the east coast ""The Works"" at John's Philly Grille is the best I've ever had!! Way to go John's, my…","read more","https://www.yelp.com/biz/johns-philly-grille-huntington-beach-2?hrid=2ZF2PY1SEy_bXqPC18Kp0A"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=180&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/4wmXhMAtGVzGEwbkg-k7Rg/90s.jpg","Basil Thai Cuisine","https://www.yelp.com/biz/basil-thai-cuisine-huntington-beach","190.","Basil Thai Cuisine","https://www.yelp.com/biz/basil-thai-cuisine-huntington-beach","214 reviews","$$","Thai","Thai","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=thai","","9921 Hamilton Ave","Huntington Beach, CA 92646","(714) 968-2717","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=190&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/wdBlyuldH5XEdkpRUBWhUw/90s.jpg","Hot and Spicy Thai","https://www.yelp.com/biz/hot-and-spicy-thai-huntington-beach-2","191.","Hot and Spicy Thai","https://www.yelp.com/biz/hot-and-spicy-thai-huntington-beach-2","170 reviews","$$","Thai","Thai","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=thai","","16561 Bolsa Chica St","Huntington Beach, CA 92649","(714) 840-5404","","","https://s3-media1.fl.yelpcdn.com/photo/agj-eqLI5giP0th3vvynbg/30s.jpg","Sonal P.","https://www.yelp.com/user_details?userid=J9kJCqMx0JWvHthaM6i-lg","It was a late night in the office and that kinda evening where you just need some comfort food. I found this place via yelp and while the reviews seemed to make me nervous, a few…","read more","https://www.yelp.com/biz/hot-and-spicy-thai-huntington-beach-2?hrid=g135nl0TL_jp6ud8bn5P3A"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=190&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/TZVVprMk1gpNjhBrlGCuvw/90s.jpg","Catch of the Day","https://www.yelp.com/biz/catch-of-the-day-huntington-beach","192.","Catch of the Day","https://www.yelp.com/biz/catch-of-the-day-huntington-beach","77 reviews","$$","Seafood","Seafood","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=seafood","","6854 Edinger Ave","Huntington Beach, CA 92647","(714) 841-5472","","","https://s3-media2.fl.yelpcdn.com/photo/pMoifK4XwhuzXpx3sIeGoQ/30s.jpg","Tron N.","https://www.yelp.com/user_details?userid=X_jKTiPR4hnaQpl2SYPMwg","Just came back from dinner and I have to say how impressed I am with the entire evening here. This review is broken up into the following criteria's (please see below):  [Staff] -…","read more","https://www.yelp.com/biz/catch-of-the-day-huntington-beach?hrid=RVLoc-qJ1CGjqv00SiHxzw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=190&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/DaB9SDrFhG5rLpjz8UkrxA/90s.jpg","Yamas Teriyaki","https://www.yelp.com/biz/yamas-teriyaki-huntington-beach","193.","Yamas Teriyaki","https://www.yelp.com/biz/yamas-teriyaki-huntington-beach","80 reviews","$","Japanese, Asian Fusion","Japanese; Asian Fusion","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=japanese; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=asianfusion","","19091 Beach Blvd","Huntington Beach, CA 92648","(714) 596-3908","","","https://s3-media3.fl.yelpcdn.com/photo/N0P-MQng-34h1yIUbiOJAQ/30s.jpg","Joseph S.","https://www.yelp.com/user_details?userid=GxJVYw2CKwCal3Eg9HiLbA","Best food. Favorite place to eat and healthy. I love this food. Best restaurant hands down. Very friendly and nice service along with the great food. 5 Stars!","read more","https://www.yelp.com/biz/yamas-teriyaki-huntington-beach?hrid=wr1Xu3JmjDE5JtvVzN81mQ"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=190&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/kp14VIB_wmK3pQMrlhuzmA/90s.jpg","Pelican Isle","https://www.yelp.com/biz/pelican-isle-huntington-beach","194.","Pelican Isle","https://www.yelp.com/biz/pelican-isle-huntington-beach","182 reviews","$$","American (Traditional), Bars, Seafood","American (Traditional); Bars; Seafood","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=tradamerican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bars; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=seafood","","16400 Pacific Coast Hwy","Huntington Beach, CA 92649","(562) 592-3221","","","https://s3-media4.fl.yelpcdn.com/photo/ZE8jzTGXILmFoH5aUFNEGQ/30s.jpg","Alex Z.","https://www.yelp.com/user_details?userid=94-8u3MRCz2f1aTarKOk1g","My friend loves this place. She invited me to come with some friends last week. I have to say I had a pleasant experience   Spacious bar with plenty of seating. It has a rustic Beach…","read more","https://www.yelp.com/biz/pelican-isle-huntington-beach?hrid=nwajf_8i6fcXGh_EhcC31Q"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=190&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/jbCBBU98gokX1LAe7FFmTw/90s.jpg","Cancun Authentic Mexican Food","https://www.yelp.com/biz/cancun-authentic-mexican-food-huntington-beach","195.","Cancun Authentic Mexican Food","https://www.yelp.com/biz/cancun-authentic-mexican-food-huntington-beach","117 reviews","$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican","","7011 Warner Ave","Huntington Beach, CA 92647","(714) 842-3436","","","https://s3-media4.fl.yelpcdn.com/photo/4GXHtH2II26_uDp6r5HMaw/30s.jpg","Rene R.","https://www.yelp.com/user_details?userid=ZgTWnH9P8szznvl9jguQAw","Hello, neighbors! If you are visiting and probably from back east you have to stop by this place.  This is an authentic Mexican as they come.  Yes, my east coast bubbas back home is…","read more","https://www.yelp.com/biz/cancun-authentic-mexican-food-huntington-beach?hrid=B0WzYeAbpIAmWVYZKn52FQ"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=190&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/JSVP1U08vC8MS1EcoPaUjg/90s.jpg","Mr Kebap","https://www.yelp.com/biz/mr-kebap-fountain-valley","196.","Mr Kebap","https://www.yelp.com/biz/mr-kebap-fountain-valley","295 reviews","$$","Mediterranean, Turkish, Middle Eastern","Mediterranean; Turkish; Middle Eastern","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mediterranean; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=turkish; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mideastern","","16937 Bushard St","Fountain Valley, CA 92708","(714) 369-2001","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=190&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/fTRCYULXlUDpVgp28naZEg/90s.jpg","Jan's Health Bar","https://www.yelp.com/biz/jans-health-bar-huntington-beach","197.","Jan’s Health Bar","https://www.yelp.com/biz/jans-health-bar-huntington-beach","380 reviews","$","Sandwiches, Juice Bars & Smoothies","Sandwiches; Juice Bars & Smoothies","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=juicebars","","501 Main St","Huntington Beach, CA 92648","(714) 536-4856","","","https://s3-media1.fl.yelpcdn.com/photo/pSyKHEd-FP9kH46QHa1sTg/30s.jpg","Annie I.","https://www.yelp.com/user_details?userid=3g9mCjvuaNtP_PMtEzfE_g","Love this place! I come here for breakfast at least once a week and their food/smoothies never fail to make my tummy happy. The manager is very welcoming he always greets us with a…","read more","https://www.yelp.com/biz/jans-health-bar-huntington-beach?hrid=dXpzCGtHSDlgTU-YiED2qg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=190&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/o5vmqkld2iW04jGSM5_M6A/90s.jpg","Kathy May's Lakeview Cafe","https://www.yelp.com/biz/kathy-mays-lakeview-cafe-huntington-beach","198.","Kathy May’s Lakeview Cafe","https://www.yelp.com/biz/kathy-mays-lakeview-cafe-huntington-beach","161 reviews","$$","Cafes","Cafes","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=cafes","","6622 Lakeview Dr","Huntington Beach, CA 92647","(714) 842-7700","","","https://s3-media4.fl.yelpcdn.com/photo/S5DQtuZi3h_fKYp0SWtERw/30s.jpg","John D.","https://www.yelp.com/user_details?userid=fCa4dEWaUqEbE6jWTMJ2-A","Good comfort food. Cinnamon roll French toast is delicious! A month's worth of sugar...but delicious!","read more","https://www.yelp.com/biz/kathy-mays-lakeview-cafe-huntington-beach?hrid=IRa6zGcSk1JuhIxWmyhBYg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=190&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/ASqAk74J-b0tHEbzfDnWqQ/90s.jpg","KIKU Japanese Restaurant","https://www.yelp.com/biz/kiku-japanese-restaurant-huntington-beach","199.","KIKU Japanese Restaurant","https://www.yelp.com/biz/kiku-japanese-restaurant-huntington-beach","198 reviews","$$","Sushi Bars, Japanese","Sushi Bars; Japanese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=japanese","","15059 Goldenwest St","Huntington Beach, CA 92647","(714) 891-0401","","","https://s3-media3.fl.yelpcdn.com/photo/v_Ar72LxVW3mYbcmlTkSVw/30s.jpg","Cara C.","https://www.yelp.com/user_details?userid=ITSu93BSvq7SN7Ppv_ZHxA","OUTSTANDING!! I've never had fresher fish in OC! The people here are fantastic as well.  Their rolls and the flavor combinations are ridiculously good.  They make this unreal…","read more","https://www.yelp.com/biz/kiku-japanese-restaurant-huntington-beach?hrid=pq12IfsB8WxyzM5ftyrizQ"
